Updates_To_Network,Average_Score 
51062,2.742690058479532
51124,2.7346938775510203
51186,2.7267441860465116
51248,2.718840579710145
51310,2.7109826589595376
51372,2.7031700288184437
51506,2.7011494252873565
51681,2.702005730659026
51779,2.697142857142857
51841,2.6894586894586894
51903,2.6818181818181817
52263,2.696883852691218
52438,2.6977401129943503
52500,2.6901408450704225
52562,2.682584269662921
52737,2.683473389355742
52910,2.684357541899441
52972,2.6768802228412256
53034,2.6694444444444443
53507,2.6925207756232687
53569,2.685082872928177
53631,2.677685950413223
53729,2.673076923076923
53976,2.6794520547945204
54038,2.6721311475409837
54100,2.664850136239782
54162,2.657608695652174
54486,2.669376693766938
54548,2.6621621621621623
54723,2.6630727762803232
54785,2.6559139784946235
54847,2.648793565683646
54909,2.641711229946524
54971,2.6346666666666665
55218,2.640957446808511
55280,2.6339522546419096
55455,2.634920634920635
55630,2.6358839050131926
55692,2.6289473684210525
55755,2.622047244094488
56043,2.630890052356021
56105,2.6240208877284594
56167,2.6171875
56301,2.6155844155844155
56363,2.6088082901554404
56461,2.604651162790698
56523,2.597938144329897
56621,2.5938303341902316
56719,2.58974358974359
56817,2.585677749360614
56894,2.5816326530612246
56957,2.5750636132315523
57055,2.5710659898477157
57117,2.5645569620253164
57179,2.558080808080808
57241,2.5516372795969775
57303,2.5452261306532664
57365,2.5388471177944862
57427,2.5325
57489,2.5261845386533666
57551,2.5199004975124377
57613,2.5136476426799006
57711,2.50990099009901
57773,2.5037037037037035
57871,2.5
57933,2.493857493857494
57995,2.4877450980392157
58057,2.4816625916870416
58119,2.475609756097561
58181,2.4695863746958637
58243,2.4635922330097086
58341,2.460048426150121
58403,2.4541062801932365
58465,2.4481927710843374
58527,2.4423076923076925
58738,2.446043165467626
58800,2.4401913875598087
58862,2.4343675417661097
58924,2.4285714285714284
58986,2.4228028503562946
59048,2.4170616113744074
59110,2.4113475177304964
59172,2.4056603773584904
59234,2.4
59296,2.3943661971830985
59394,2.3911007025761126
59456,2.385514018691589
59518,2.37995337995338
59580,2.374418604651163
59678,2.37122969837587
59740,2.365740740740741
59802,2.3602771362586603
59864,2.3548387096774195
59926,2.349425287356322
59988,2.3440366972477062
60086,2.3409610983981692
60261,2.3424657534246576
60323,2.337129840546697
60385,2.331818181818182
60447,2.326530612244898
60509,2.321266968325792
60571,2.3160270880361176
60633,2.310810810810811
60767,2.310112359550562
60829,2.304932735426009
60891,2.2997762863534676
61016,2.299107142857143
61078,2.293986636971047
61140,2.2888888888888888
61202,2.2838137472283813
61264,2.2787610619469025
61326,2.273730684326711
61460,2.2731277533039647
61522,2.268131868131868
61600,2.2653508771929824
61775,2.2669584245076586
61837,2.2620087336244543
61899,2.2570806100217866
62047,2.258695652173913
62181,2.2581344902386116
62315,2.257575757575758
62526,2.26133909287257
62588,2.2564655172413794
62650,2.2516129032258063
62747,2.2489270386266096
62881,2.2483940042826553
63056,2.25
63154,2.2473347547974414
63301,2.248936170212766
63435,2.248407643312102
63497,2.2436440677966103
63708,2.2473572938689217
64181,2.2658227848101267
64243,2.261052631578947
64692,2.2794117647058822
64790,2.2767295597484276
65566,2.311715481171548
65903,2.3235908141962422
66078,2.325
66253,2.3264033264033266
66654,2.340248962655602
67168,2.360248447204969
67605,2.37603305785124
68223,2.402061855670103
68547,2.411522633744856
68691,2.4127310061601643
68990,2.4221311475409837
69879,2.462167689161554
70013,2.4612244897959186
70337,2.470468431771894
70774,2.4857723577235773
70959,2.4888438133874238
71325,2.5020242914979756
71505,2.505050505050505
71648,2.506048387096774
71715,2.5030181086519114
71926,2.5060240963855422
72106,2.509018036072144
72180,2.506
72279,2.502994011976048
72413,2.50199203187251
72511,2.4990059642147116
72722,2.501984126984127
72799,2.499009900990099
72862,2.494071146245059
73196,2.504930966469428
73484,2.5118110236220472
73731,2.5166994106090375
73831,2.5137254901960784
73929,2.5107632093933465
74074,2.51171875
74182,2.5107212475633527
74246,2.5058365758754864
74382,2.504854368932039
74516,2.503875968992248
74581,2.4990328820116052
74833,2.505791505791506
74978,2.5067437379576107
75302,2.5153846153846153
75638,2.525911708253359
75772,2.524904214559387
75880,2.5239005736137665
75952,2.5209923664122136
76094,2.521904761904762
76351,2.5285171102661597
76422,2.52561669829222
76522,2.522727272727273
76593,2.5198487712665405
76669,2.516981132075472
76738,2.5141242937853105
76872,2.513157894736842
76944,2.5103189493433398
77056,2.5093632958801497
77160,2.508411214953271
77297,2.5074626865671643
77366,2.5046554934823093
77464,2.5018587360594795
77526,2.49721706864564
77597,2.4944444444444445
77775,2.4953789279112755
77837,2.4907749077490773
77940,2.4898710865561693
78079,2.4908088235294117
78145,2.4862385321100917
78216,2.4835164835164836
78350,2.482632541133455
78642,2.489051094890511
78704,2.4845173041894353
78841,2.4836363636363634
78939,2.4809437386569875
79158,2.4855072463768115
79263,2.484629294755877
79402,2.4855595667870034
79508,2.4846846846846846
79608,2.4820143884892087
79679,2.47935368043088
79928,2.4838709677419355
80026,2.481216457960644
80124,2.4785714285714286
80227,2.477718360071301
80515,2.4839857651245554
80625,2.483126110124334
80803,2.484042553191489
80948,2.4849557522123895
81010,2.480565371024735
81150,2.4814814814814814
81370,2.4859154929577465
81437,2.483304042179262
81767,2.492982456140351
81834,2.490367775831874
81901,2.487762237762238
82035,2.486910994764398
82443,2.5
82513,2.497391304347826
82615,2.4947916666666665
82723,2.4939341421143846
83017,2.5017301038062283
83087,2.4991364421416233
83156,2.496551724137931
83407,2.5008605851979344
83474,2.4982817869415808
83574,2.4957118353344767
83644,2.493150684931507
83822,2.494017094017094
83891,2.491467576791809
83964,2.4889267461669506
84068,2.488095238095238
84135,2.4855687606112054
84238,2.4847457627118645
84341,2.483925549915398
84410,2.481418918918919
84513,2.480607082630691
84585,2.478114478114478
84835,2.4823529411764707
84971,2.4815436241610738
85038,2.4790619765494135
85219,2.4816053511705687
85286,2.4791318864774623
85353,2.4766666666666666
85532,2.4775374376039934
85895,2.4867109634551494
86031,2.485903814262023
86172,2.486754966887417
86311,2.487603305785124
